time,percentage,adc,dry_value,wet_value
2024-10-03T03:00:52.116623,100.0,4820,16700,6270
2024-10-03T04:00:52.116611,100.0,4769,16700,6270
2024-10-03T05:00:52.116633,100.0,4729,16700,6270
2024-10-03T06:00:52.116633,100.0,4675,16700,6270
2024-10-03T07:00:52.116627,100.0,4653,16700,6270
2024-10-03T08:00:52.116449,100.0,4647,16700,6270
2024-10-03T09:00:52.116648,100.0,4665,16700,6270
2024-10-03T10:00:52.124689,100.0,4835,16700,6270
2024-10-03T11:00:52.116822,100.0,5139,16700,6270
2024-10-03T12:00:52.120628,100.0,5513,16700,6270
2024-10-03T13:00:52.116659,100.0,6240,16700,6270
2024-10-03T14:00:52.116644,95.88,6700,16700,6270
2024-10-03T15:00:52.120616,99.58,6314,16700,6270
2024-10-03T16:00:52.116582,100.0,5873,16700,6270
2024-10-03T17:00:52.121304,100.0,5625,16700,6270
2024-10-03T18:00:52.116629,100.0,5517,16700,6270
2024-10-03T19:00:52.120360,100.0,5436,16700,6270
2024-10-03T20:00:52.116641,100.0,5305,16700,6270
2024-10-03T21:00:52.116638,100.0,5237,16700,6270
2024-10-03T22:00:52.116650,100.0,5168,16700,6270
2024-10-03T23:00:52.116624,100.0,5083,16700,6270
2024-10-04T00:00:12.020654,100.0,5041,16700,6270
2024-10-04T01:00:52.120715,100.0,4980,16700,6270
2024-10-04T02:00:52.116629,100.0,4959,16700,6270
2024-10-04T03:00:52.116560,100.0,4915,16700,6270
2024-10-04T04:00:52.116746,100.0,4888,16700,6270
2024-10-04T05:00:52.116615,100.0,4835,16700,6270
2024-10-04T06:00:52.116621,100.0,4816,16700,6270
2024-10-04T07:00:52.116542,100.0,4826,16700,6270
2024-10-04T08:00:52.116636,100.0,4755,16700,6270
2024-10-04T09:00:52.116352,100.0,4766,16700,6270
2024-10-04T10:00:52.116625,100.0,4886,16700,6270
2024-10-04T11:00:52.116710,100.0,5176,16700,6270
2024-10-04T12:00:52.116575,100.0,5520,16700,6270
2024-10-04T13:00:52.116619,98.88,6387,16700,6270
2024-10-04T14:00:52.116707,92.79,7022,16700,6270
2024-10-04T15:00:52.120682,92.43,7060,16700,6270
2024-10-04T16:00:52.116637,99.86,6285,16700,6270
2024-10-04T17:00:52.116451,100.0,6029,16700,6270
2024-10-04T18:00:52.116635,100.0,5701,16700,6270
2024-10-04T19:00:52.116666,100.0,5627,16700,6270
2024-10-04T20:00:52.116621,100.0,5581,16700,6270
2024-10-04T21:00:52.116652,100.0,5432,16700,6270
2024-10-04T22:00:52.116606,100.0,5313,16700,6270
2024-10-04T23:00:52.116651,100.0,5296,16700,6270
2024-10-05T00:00:10.745479,100.0,5228,16700,6270
2024-10-05T01:00:52.124806,100.0,5143,16700,6270
2024-10-05T02:00:52.120628,100.0,5119,16700,6270
2024-10-05T03:00:52.116584,100.0,5017,16700,6270
2024-10-05T04:00:52.116596,100.0,4987,16700,6270
2024-10-05T05:00:52.124595,100.0,4938,16700,6270
2024-10-05T06:00:52.116638,100.0,4914,16700,6270
2024-10-05T07:00:52.120587,100.0,4891,16700,6270
2024-10-05T08:00:52.116609,100.0,4802,16700,6270
2024-10-05T09:00:52.116353,100.0,4758,16700,6270
2024-10-05T10:00:13.172521,100.0,4881,16700,6270
2024-10-05T11:00:03.380642,100.0,5156,16700,6270
2024-10-05T12:00:11.444399,100.0,5481,16700,6270
2024-10-05T13:00:08.244787,100.0,6232,16700,6270
2024-10-05T14:00:06.488310,97.55,6526,16700,6270
2024-10-05T15:00:07.412436,97.18,6564,16700,6270
2024-10-05T16:00:52.116623,100.0,5874,16700,6270
2024-10-05T17:00:52.116618,100.0,5707,16700,6270
2024-10-05T18:00:52.084601,100.0,5529,16700,6270
2024-10-05T19:00:52.116725,100.0,5460,16700,6270
2024-10-05T20:00:52.088633,100.0,5324,16700,6270
2024-10-05T21:00:52.120353,100.0,5262,16700,6270
2024-10-05T22:00:52.084649,100.0,5111,16700,6270
2024-10-05T23:00:52.120395,100.0,5039,16700,6270
2024-10-06T00:00:11.189315,100.0,4976,16700,6270
2024-10-06T01:00:52.084585,100.0,4895,16700,6270
2024-10-06T02:00:52.116643,100.0,4840,16700,6270
2024-10-06T03:00:52.088347,100.0,4797,16700,6270
2024-10-06T04:00:52.084576,100.0,4743,16700,6270
2024-10-06T05:00:52.116571,100.0,4702,16700,6270
2024-10-06T06:00:52.084666,100.0,4655,16700,6270
2024-10-06T07:00:52.124645,100.0,4620,16700,6270
2024-10-06T08:00:52.089105,100.0,4594,16700,6270
2024-10-06T09:00:52.084617,100.0,4608,16700,6270
2024-10-06T10:00:52.084621,100.0,4671,16700,6270
2024-10-06T11:00:52.084590,100.0,4829,16700,6270
2024-10-06T12:00:52.088604,100.0,4980,16700,6270
2024-10-06T13:00:52.116584,100.0,5725,16700,6270
2024-10-06T14:00:52.116644,100.0,5432,16700,6270
2024-10-06T15:00:52.120282,100.0,5407,16700,6270
2024-10-06T16:00:52.116615,100.0,5504,16700,6270
2024-10-06T17:00:52.116682,100.0,5429,16700,6270
2024-10-06T18:00:52.116661,100.0,5384,16700,6270
2024-10-06T19:00:52.116592,100.0,5319,16700,6270
2024-10-06T20:00:52.116357,100.0,5252,16700,6270
2024-10-06T21:00:52.120304,100.0,5243,16700,6270
2024-10-06T22:00:52.116628,100.0,5125,16700,6270
2024-10-06T23:00:52.116802,100.0,5098,16700,6270
2024-10-07T00:00:10.872631,100.0,5100,16700,6270
2024-10-07T01:00:52.116619,100.0,5105,16700,6270
2024-10-07T02:00:52.116624,100.0,5133,16700,6270
2024-10-07T03:00:52.116607,100.0,5181,16700,6270
2024-10-07T04:00:52.116680,100.0,5241,16700,6270
2024-10-07T05:00:52.089294,100.0,5297,16700,6270
2024-10-07T06:00:52.120373,100.0,5295,16700,6270
2024-10-07T07:00:52.116686,100.0,5224,16700,6270
2024-10-07T08:00:52.116534,100.0,5166,16700,6270
2024-10-07T09:00:52.121905,100.0,5190,16700,6270
2024-10-07T10:00:52.116652,100.0,5275,16700,6270
2024-10-07T11:00:52.117250,100.0,5403,16700,6270
2024-10-07T12:00:52.140676,100.0,5705,16700,6270
2024-10-07T13:00:52.122173,100.0,5849,16700,6270
2024-10-07T14:00:52.116666,100.0,6221,16700,6270
2024-10-07T15:00:52.117251,99.61,6311,16700,6270
2024-10-07T16:00:52.116636,100.0,6015,16700,6270
2024-10-07T17:00:52.121133,100.0,5875,16700,6270
2024-10-07T18:00:52.116663,100.0,5732,16700,6270
2024-10-07T19:00:52.116377,100.0,5649,16700,6270
2024-10-07T20:00:52.140377,100.0,5576,16700,6270
2024-10-07T21:00:52.120716,100.0,5560,16700,6270
2024-10-07T22:00:52.120769,100.0,5533,16700,6270
2024-10-07T23:00:52.116604,100.0,5498,16700,6270
2024-10-08T00:00:12.468626,100.0,5487,16700,6270
2024-10-08T01:00:52.084571,100.0,5439,16700,6270
2024-10-08T02:00:52.116464,100.0,5374,16700,6270
2024-10-08T03:00:52.120694,100.0,5361,16700,6270
2024-10-08T04:00:52.120404,100.0,5382,16700,6270
2024-10-08T05:00:52.116314,100.0,5426,16700,6270
2024-10-08T06:00:52.140376,100.0,5403,16700,6270
2024-10-08T07:00:52.119750,100.0,5366,16700,6270
2024-10-08T08:00:52.120341,100.0,5348,16700,6270
2024-10-08T09:00:52.116828,100.0,5306,16700,6270
2024-10-08T10:00:52.117520,100.0,5319,16700,6270
2024-10-08T11:00:52.116534,100.0,5423,16700,6270
2024-10-08T12:00:52.121991,100.0,5578,16700,6270
2024-10-08T13:00:52.116844,100.0,5609,16700,6270
2024-10-08T14:00:52.116943,100.0,5653,16700,6270
2024-10-08T15:00:52.124577,100.0,5633,16700,6270
2024-10-08T16:00:52.120939,100.0,5612,16700,6270
2024-10-08T17:00:52.116663,100.0,5623,16700,6270
2024-10-08T18:00:52.116654,100.0,5630,16700,6270
2024-10-08T19:00:52.116626,100.0,5576,16700,6270
2024-10-08T20:00:52.116611,100.0,5536,16700,6270
2024-10-08T21:00:52.116632,100.0,5467,16700,6270
2024-10-08T22:00:52.116635,100.0,5428,16700,6270
2024-10-08T23:00:52.180583,100.0,5378,16700,6270
2024-10-09T00:00:12.948574,100.0,5328,16700,6270
2024-10-09T01:00:52.116663,100.0,5293,16700,6270
2024-10-09T02:00:52.116638,100.0,5290,16700,6270
2024-10-09T03:00:52.120444,100.0,5280,16700,6270
2024-10-09T04:00:52.116598,100.0,5233,16700,6270
2024-10-09T05:00:52.120769,100.0,5215,16700,6270
2024-10-09T06:00:52.124649,100.0,5199,16700,6270
2024-10-09T07:00:52.116580,100.0,5208,16700,6270
2024-10-09T08:00:52.116641,100.0,5225,16700,6270
2024-10-09T09:00:52.116627,100.0,5230,16700,6270
2024-10-09T10:00:52.120737,100.0,5236,16700,6270
2024-10-09T11:00:52.116583,100.0,5305,16700,6270
2024-10-09T12:00:52.116596,100.0,5304,16700,6270
2024-10-09T13:00:52.116723,100.0,5342,16700,6270
2024-10-09T14:00:52.116632,100.0,5348,16700,6270
2024-10-09T15:00:52.116701,100.0,5379,16700,6270
2024-10-09T16:00:52.116602,100.0,5374,16700,6270
2024-10-09T17:00:52.116686,100.0,5334,16700,6270
2024-10-09T18:00:52.212670,100.0,5289,16700,6270
2024-10-09T19:00:52.116536,100.0,5302,16700,6270
2024-10-09T20:00:52.116588,100.0,5320,16700,6270
2024-10-09T21:00:52.120604,100.0,5333,16700,6270
2024-10-09T22:00:52.116609,100.0,5350,16700,6270
2024-10-09T23:00:52.116741,100.0,5313,16700,6270
2024-10-10T00:00:12.920766,100.0,5295,16700,6270
2024-10-10T01:00:52.120580,100.0,5258,16700,6270
2024-10-10T02:00:52.116602,100.0,5252,16700,6270
2024-10-10T03:00:52.116587,100.0,5254,16700,6270
2024-10-10T04:00:52.116591,100.0,5223,16700,6270
2024-10-10T05:00:52.116610,100.0,5212,16700,6270
2024-10-10T06:00:52.120622,100.0,5161,16700,6270
2024-10-10T07:00:52.116625,100.0,5133,16700,6270
2024-10-10T08:00:52.120620,100.0,5121,16700,6270
2024-10-10T09:00:52.116603,100.0,5094,16700,6270
2024-10-10T10:00:52.116595,100.0,5064,16700,6270
2024-10-10T11:00:52.116605,100.0,5241,16700,6270
2024-10-10T12:00:52.116644,100.0,5226,16700,6270
2024-10-10T13:00:52.116586,100.0,5351,16700,6270
2024-10-10T14:00:52.116581,100.0,5241,16700,6270
2024-10-10T15:00:52.116661,100.0,5233,16700,6270
2024-10-10T16:00:52.116620,100.0,5147,16700,6270
2024-10-10T17:00:52.116625,100.0,5147,16700,6270
2024-10-10T18:00:52.116699,100.0,5115,16700,6270
2024-10-10T19:00:52.116595,100.0,5057,16700,6270
2024-10-10T20:00:52.116621,100.0,4957,16700,6270
2024-10-10T21:00:52.116614,100.0,4887,16700,6270
2024-10-10T22:00:52.116663,100.0,4864,16700,6270
2024-10-10T23:00:52.116681,100.0,4889,16700,6270
2024-10-11T00:00:11.988899,100.0,4913,16700,6270
2024-10-11T01:00:52.116673,100.0,4852,16700,6270
2024-10-11T02:00:52.212575,100.0,4809,16700,6270
2024-10-11T03:00:52.116633,100.0,4785,16700,6270
2024-10-11T04:00:52.116659,100.0,4746,16700,6270
2024-10-11T05:00:52.116581,100.0,4732,16700,6270
2024-10-11T06:00:52.084653,100.0,4703,16700,6270
2024-10-11T07:00:52.116571,100.0,4704,16700,6270
2024-10-11T08:00:52.116646,100.0,4704,16700,6270
2024-10-11T09:00:52.084656,100.0,4682,16700,6270
2024-10-11T10:00:52.120584,100.0,4790,16700,6270
2024-10-11T11:00:52.084639,100.0,4995,16700,6270
2024-10-11T12:00:52.116596,100.0,4911,16700,6270
2024-10-11T13:00:52.124882,100.0,5533,16700,6270
2024-10-11T14:00:43.213020,100.0,5026,16700,6270
2024-10-11T15:00:13.339495,100.0,5426,16700,6270
2024-10-11T16:00:52.092726,100.0,5387,16700,6270
2024-10-11T17:00:52.116548,100.0,5259,16700,6270
2024-10-11T18:00:52.092642,100.0,5194,16700,6270
2024-10-11T19:00:52.116550,100.0,5057,16700,6270
2024-10-11T20:00:52.116622,100.0,4983,16700,6270
2024-10-11T21:00:52.120866,100.0,4903,16700,6270
2024-10-11T22:00:52.088593,100.0,4827,16700,6270
2024-10-11T23:00:52.084587,100.0,4740,16700,6270
2024-10-12T00:00:52.116658,100.0,4692,16700,6270
2024-10-12T01:00:11.192432,100.0,4645,16700,6270
2024-10-12T02:00:52.084618,100.0,4608,16700,6270
2024-10-12T03:00:52.084747,100.0,4584,16700,6270
2024-10-12T04:00:52.116629,100.0,4589,16700,6270
2024-10-12T05:00:52.084595,100.0,4556,16700,6270
2024-10-12T06:00:52.116666,100.0,4516,16700,6270
2024-10-12T07:00:52.116579,100.0,4472,16700,6270
2024-10-12T08:00:52.116600,100.0,4421,16700,6270
2024-10-12T09:00:52.116587,100.0,4436,16700,6270
2024-10-12T10:00:52.120692,100.0,4512,16700,6270
2024-10-12T11:00:52.085342,100.0,4548,16700,6270
2024-10-12T12:00:52.124664,100.0,4604,16700,6270
2024-10-12T13:00:52.116608,100.0,4671,16700,6270
2024-10-12T14:00:52.116606,100.0,4781,16700,6270
2024-10-12T15:00:52.120789,100.0,4914,16700,6270
2024-10-12T16:00:52.116658,100.0,5099,16700,6270
2024-10-12T17:00:52.116637,100.0,4980,16700,6270
2024-10-12T18:00:52.116319,100.0,4966,16700,6270
2024-10-12T19:00:52.116559,100.0,4943,16700,6270
2024-10-12T20:00:52.120618,100.0,4919,16700,6270
2024-10-12T21:00:52.116626,100.0,4915,16700,6270
2024-10-12T22:00:52.144762,100.0,4898,16700,6270
2024-10-12T23:00:52.088343,100.0,4854,16700,6270
2024-10-13T00:00:11.352647,100.0,4944,16700,6270
2024-10-13T01:00:52.117926,100.0,4917,16700,6270
2024-10-13T02:00:52.118279,100.0,4905,16700,6270
2024-10-13T03:00:52.118903,100.0,4839,16700,6270
2024-10-13T04:00:52.120642,100.0,4829,16700,6270
2024-10-13T05:00:52.084987,100.0,4796,16700,6270
2024-10-13T06:00:52.124658,100.0,4795,16700,6270
2024-10-13T07:00:52.116411,100.0,4806,16700,6270
2024-10-13T08:00:52.140755,100.0,4812,16700,6270
2024-10-13T09:00:52.084394,100.0,4837,16700,6270
2024-10-13T10:00:52.120818,100.0,4848,16700,6270
2024-10-13T11:00:52.116599,100.0,5070,16700,6270
2024-10-13T12:00:52.116531,100.0,5234,16700,6270
2024-10-13T13:00:52.121306,100.0,5021,16700,6270
2024-10-13T14:00:52.116627,100.0,5158,16700,6270
2024-10-13T15:00:10.164613,100.0,5050,16700,6270
2024-10-13T16:00:52.116586,100.0,5141,16700,6270
2024-10-13T17:00:52.120571,100.0,5085,16700,6270
2024-10-13T18:00:52.116339,100.0,5031,16700,6270
2024-10-13T19:00:52.120488,100.0,4996,16700,6270
2024-10-13T20:00:52.116371,100.0,4939,16700,6270
2024-10-13T21:00:52.120706,100.0,4877,16700,6270
2024-10-13T22:00:52.119322,100.0,4840,16700,6270
2024-10-13T23:00:52.116898,100.0,4809,16700,6270
2024-10-14T00:00:25.208565,100.0,4831,16700,6270
2024-10-14T01:00:52.117848,100.0,4775,16700,6270
2024-10-14T02:00:52.116703,100.0,4781,16700,6270
2024-10-14T03:00:52.116612,100.0,4803,16700,6270
2024-10-14T04:00:52.116641,100.0,4771,16700,6270
2024-10-14T05:00:52.120665,100.0,4763,16700,6270
2024-10-14T06:00:52.116465,100.0,4700,16700,6270
2024-10-14T07:00:52.120366,100.0,4639,16700,6270
2024-10-14T08:00:52.117014,100.0,4632,16700,6270
2024-10-14T09:00:52.120651,100.0,4662,16700,6270
2024-10-14T10:00:52.120805,100.0,4646,16700,6270
2024-10-14T11:00:52.120617,100.0,4719,16700,6270
2024-10-14T12:00:52.116626,100.0,4721,16700,6270
2024-10-14T13:00:52.116562,100.0,4698,16700,6270
2024-10-14T14:00:52.120665,100.0,4637,16700,6270
2024-10-14T15:00:52.116738,100.0,4790,16700,6270
2024-10-14T16:00:52.116662,100.0,5414,16700,6270
2024-10-14T17:00:52.116594,100.0,5155,16700,6270
2024-10-14T18:00:52.116664,100.0,5004,16700,6270
2024-10-14T19:00:52.116617,100.0,4959,16700,6270
2024-10-14T20:00:52.116634,100.0,4885,16700,6270
2024-10-14T21:00:52.116606,100.0,4833,16700,6270
2024-10-14T22:00:52.120598,100.0,4794,16700,6270
2024-10-14T23:00:52.116544,100.0,4729,16700,6270
2024-10-15T00:00:13.564585,100.0,4722,16700,6270
2024-10-15T01:00:52.116559,100.0,4713,16700,6270
2024-10-15T02:00:52.116594,100.0,4634,16700,6270
2024-10-15T03:00:52.116615,100.0,4648,16700,6270
2024-10-15T04:00:52.116599,100.0,4566,16700,6270
2024-10-15T05:00:52.116535,100.0,4539,16700,6270
2024-10-15T06:00:52.116600,100.0,4515,16700,6270
2024-10-15T07:00:52.124606,100.0,4504,16700,6270
2024-10-15T08:00:52.116619,100.0,4485,16700,6270
2024-10-15T09:00:52.116592,100.0,4494,16700,6270
2024-10-15T10:00:52.116612,100.0,4554,16700,6270
2024-10-15T11:00:52.116563,100.0,4792,16700,6270
2024-10-15T12:00:52.116619,100.0,5062,16700,6270
2024-10-15T13:00:52.116565,100.0,5369,16700,6270
2024-10-15T14:00:52.120583,100.0,5257,16700,6270
2024-10-15T15:00:52.116551,100.0,5282,16700,6270
2024-10-15T16:00:52.116597,100.0,5411,16700,6270
2024-10-15T17:00:52.116605,100.0,5329,16700,6270
2024-10-15T18:00:52.116560,100.0,5229,16700,6270
2024-10-15T19:00:52.116589,100.0,5143,16700,6270
2024-10-15T20:00:52.116688,100.0,5092,16700,6270
2024-10-15T21:00:52.116673,100.0,4973,16700,6270
2024-10-15T22:00:52.116608,100.0,4902,16700,6270
2024-10-15T23:00:52.116617,100.0,4915,16700,6270
2024-10-16T00:00:13.112351,100.0,4922,16700,6270
2024-10-16T01:00:52.116611,100.0,4882,16700,6270
2024-10-16T02:00:52.116570,100.0,4899,16700,6270
2024-10-16T03:00:52.116567,100.0,4915,16700,6270
2024-10-16T04:00:04.208812,100.0,4948,16700,6270
2024-10-16T05:00:08.756811,100.0,4978,16700,6270
2024-10-16T06:00:10.228581,100.0,5010,16700,6270
2024-10-16T07:00:10.324617,100.0,4987,16700,6270
2024-10-16T08:00:52.116526,100.0,5019,16700,6270
2024-10-16T09:00:52.117090,100.0,5067,16700,6270
2024-10-16T10:00:52.116504,100.0,5139,16700,6270
2024-10-16T11:00:52.116507,100.0,5439,16700,6270
2024-10-16T12:00:52.117100,100.0,5766,16700,6270
2024-10-16T13:00:52.116612,100.0,5620,16700,6270
2024-10-16T14:00:52.116936,100.0,5730,16700,6270
2024-10-16T15:00:52.116949,100.0,6134,16700,6270
2024-10-16T16:00:52.116992,100.0,5957,16700,6270
2024-10-16T17:00:52.117081,100.0,5917,16700,6270
2024-10-16T18:00:52.116845,100.0,5865,16700,6270
2024-10-16T19:00:52.116999,100.0,5781,16700,6270
2024-10-16T20:00:52.117044,100.0,5631,16700,6270
2024-10-16T21:00:52.116627,100.0,5615,16700,6270
2024-10-16T21:48:09.135263,100.0,5532,16700,6270
2024-10-16T22:00:42.933892,100.0,5546,16700,6270
2024-10-16T22:17:46.314451,100.0,5519,16700,6270
2024-10-16T22:24:53.679803,100.0,5536,16700,6270
2024-10-16T22:41:33.212990,100.0,5497,16700,6270
2024-10-16T23:00:52.094773,100.0,5546,16700,6270
2024-10-17T00:00:03.900100,100.0,5533,16700,6270
2024-10-17T01:00:52.092191,100.0,5476,16700,6270
2024-10-17T02:00:52.092121,100.0,5395,16700,6270
2024-10-17T03:00:52.092060,100.0,5374,16700,6270
2024-10-17T04:00:52.092251,100.0,5359,16700,6270
2024-10-17T05:00:52.092104,100.0,5347,16700,6270
2024-10-17T06:00:52.092098,100.0,5348,16700,6270
2024-10-17T07:00:52.096103,100.0,5378,16700,6270
2024-10-17T08:00:52.092248,100.0,5414,16700,6270
2024-10-17T09:00:52.092084,100.0,5452,16700,6270
2024-10-17T10:00:52.092110,100.0,5391,16700,6270
2024-10-17T11:00:52.092083,100.0,5459,16700,6270
2024-10-17T12:00:52.092054,100.0,5536,16700,6270
2024-10-17T13:00:52.096076,100.0,5579,16700,6270
2024-10-17T14:00:52.100116,100.0,5600,16700,6270
2024-10-17T15:00:52.100199,100.0,5793,16700,6270
2024-10-17T16:00:52.060094,100.0,5819,16700,6270
2024-10-17T17:00:52.091998,100.0,5747,16700,6270
2024-10-17T18:00:52.092095,100.0,5716,16700,6270
2024-10-17T19:00:52.092163,100.0,5680,16700,6270
2024-10-17T20:00:52.096195,100.0,5653,16700,6270
2024-10-17T21:00:52.092078,100.0,5629,16700,6270
2024-10-17T22:00:52.092083,100.0,5603,16700,6270
2024-10-17T23:00:52.124061,100.0,5563,16700,6270
2024-10-18T00:00:09.440089,100.0,5488,16700,6270
2024-10-18T01:00:52.092128,100.0,5462,16700,6270
2024-10-18T02:00:52.092124,100.0,5389,16700,6270
2024-10-18T03:00:52.092148,100.0,5340,16700,6270
2024-10-18T04:00:52.092084,100.0,5351,16700,6270
2024-10-18T05:00:52.096264,100.0,5382,16700,6270
2024-10-18T06:00:52.092082,100.0,5374,16700,6270
2024-10-18T07:00:52.092125,100.0,5388,16700,6270
2024-10-18T08:00:52.092190,100.0,5327,16700,6270
2024-10-18T09:00:52.092085,100.0,5272,16700,6270
2024-10-18T10:00:52.092069,100.0,5327,16700,6270
2024-10-18T11:00:52.096142,100.0,5354,16700,6270
2024-10-18T12:00:52.092107,100.0,5460,16700,6270
2024-10-18T12:09:00.804682,100.0,5471,16700,6270
2024-10-18T13:00:53.511913,99.12,6362,16700,6270
2024-10-18T13:58:06.052407,92.57,7045,16700,6270
2024-10-18T14:00:36.178733,92.53,7049,16700,6270
2024-10-18T15:00:36.146740,100.0,6178,16700,6270
2024-10-18T16:00:36.178882,100.0,5869,16700,6270
2024-10-18T17:00:36.146921,100.0,5577,16700,6270
2024-10-18T18:00:36.178849,100.0,5555,16700,6270
2024-10-18T19:00:36.178753,100.0,5536,16700,6270
2024-10-18T20:00:36.146717,100.0,5518,16700,6270
2024-10-18T21:00:36.150755,100.0,5471,16700,6270
2024-10-18T22:00:36.150800,100.0,5406,16700,6270
2024-10-18T23:00:36.146488,100.0,5325,16700,6270
2024-10-19T00:00:36.146886,100.0,5377,16700,6270
2024-10-19T01:00:36.188648,100.0,5368,16700,6270
2024-10-19T02:00:36.146685,100.0,5323,16700,6270
2024-10-19T03:00:36.151326,100.0,5289,16700,6270
2024-10-19T04:00:36.146687,100.0,5216,16700,6270
2024-10-19T05:00:36.182600,100.0,5193,16700,6270
2024-10-19T06:00:36.178519,100.0,5152,16700,6270
2024-10-19T07:00:36.146492,100.0,5125,16700,6270
2024-10-19T08:00:36.150518,100.0,5087,16700,6270
2024-10-19T09:00:36.178722,100.0,5053,16700,6270
2024-10-19T10:00:36.146474,100.0,5020,16700,6270
2024-10-19T11:00:36.182537,100.0,5056,16700,6270
2024-10-19T12:00:36.179260,100.0,5215,16700,6270
2024-10-19T13:00:36.178788,100.0,5158,16700,6270
2024-10-19T14:00:36.147193,100.0,5115,16700,6270
2024-10-19T15:00:36.150523,100.0,5124,16700,6270
2024-10-19T16:00:36.182474,100.0,5141,16700,6270
2024-10-19T17:00:36.170903,100.0,5115,16700,6270
2024-10-19T18:00:36.170469,100.0,5092,16700,6270
2024-10-19T19:00:36.150608,100.0,5052,16700,6270
2024-10-19T20:00:36.150725,100.0,5025,16700,6270
2024-10-19T21:00:36.154678,100.0,4976,16700,6270
2024-10-19T22:00:36.178471,100.0,4999,16700,6270
2024-10-19T23:00:36.147042,100.0,4999,16700,6270
2024-10-20T00:00:36.186699,100.0,4981,16700,6270
2024-10-20T01:00:36.174568,100.0,5003,16700,6270
2024-10-20T02:00:36.182442,100.0,5000,16700,6270
2024-10-20T03:00:36.150955,100.0,4949,16700,6270
2024-10-20T04:00:36.182918,100.0,4950,16700,6270
2024-10-20T05:00:36.183501,100.0,4932,16700,6270
2024-10-20T06:00:36.146727,100.0,4901,16700,6270
2024-10-20T07:00:36.178720,100.0,4886,16700,6270
2024-10-20T08:00:36.146702,100.0,4884,16700,6270
2024-10-20T09:00:36.178693,100.0,4839,16700,6270
2024-10-20T10:00:36.146706,100.0,4861,16700,6270
2024-10-20T11:00:36.146777,100.0,4897,16700,6270
2024-10-20T12:00:36.150751,100.0,5001,16700,6270
2024-10-20T13:00:36.178805,100.0,5112,16700,6270
2024-10-20T14:00:36.150763,100.0,5383,16700,6270
2024-10-20T15:00:36.146705,100.0,5148,16700,6270
2024-10-20T16:00:36.147314,100.0,5144,16700,6270
2024-10-20T17:00:36.178748,100.0,5136,16700,6270
2024-10-20T18:00:36.146806,100.0,5120,16700,6270
2024-10-20T19:00:36.146797,100.0,5111,16700,6270
2024-10-20T20:00:36.146727,100.0,5088,16700,6270
2024-10-20T21:00:36.146723,100.0,5130,16700,6270
2024-10-20T22:00:36.146685,100.0,5167,16700,6270
2024-10-20T23:00:36.146666,100.0,5134,16700,6270
2024-10-21T00:00:04.946709,100.0,4896,16700,6270
2024-10-21T01:00:36.146699,100.0,4823,16700,6270
2024-10-21T02:00:36.146671,100.0,4850,16700,6270
2024-10-21T03:00:36.182705,100.0,4857,16700,6270
2024-10-21T04:00:36.178467,100.0,4904,16700,6270
2024-10-21T05:00:36.146712,100.0,4929,16700,6270
2024-10-21T06:00:36.146717,100.0,4935,16700,6270
2024-10-21T07:00:36.146725,100.0,4925,16700,6270
2024-10-21T08:00:36.150668,100.0,4931,16700,6270
2024-10-21T09:00:36.154725,100.0,4930,16700,6270
2024-10-21T10:00:36.178717,100.0,4918,16700,6270
2024-10-21T11:00:36.178726,100.0,4921,16700,6270
2024-10-21T12:00:36.146726,100.0,4931,16700,6270
2024-10-21T13:00:36.182853,100.0,4967,16700,6270
2024-10-21T14:00:36.178718,100.0,5024,16700,6270
2024-10-21T15:00:36.182699,100.0,4973,16700,6270
2024-10-21T16:00:36.150751,100.0,4991,16700,6270
2024-10-21T17:00:36.146739,100.0,4987,16700,6270
2024-10-21T18:00:36.146751,100.0,4984,16700,6270
2024-10-21T19:00:36.146764,100.0,4969,16700,6270
2024-10-21T20:00:36.150686,100.0,4895,16700,6270
2024-10-21T21:00:36.146694,100.0,4820,16700,6270
2024-10-21T22:00:36.146412,100.0,4858,16700,6270
2024-10-21T23:00:36.178714,100.0,4757,16700,6270
2024-10-22T00:00:36.150727,100.0,4702,16700,6270
2024-10-22T01:00:36.146773,100.0,4717,16700,6270
2024-10-22T02:00:36.146716,100.0,4693,16700,6270
2024-10-22T03:00:36.146694,100.0,4729,16700,6270
2024-10-22T04:00:36.178741,100.0,4705,16700,6270
2024-10-22T05:00:36.146674,100.0,4630,16700,6270
2024-10-22T06:00:36.178706,100.0,4590,16700,6270
2024-10-22T07:00:36.178649,100.0,4586,16700,6270
2024-10-22T08:00:36.146718,100.0,4549,16700,6270
2024-10-22T09:00:36.154706,100.0,4524,16700,6270
2024-10-22T10:00:36.182697,100.0,4574,16700,6270
2024-10-22T11:00:36.150764,100.0,4784,16700,6270
2024-10-22T12:00:36.178688,100.0,5101,16700,6270
2024-10-22T13:00:36.146669,100.0,5353,16700,6270
2024-10-22T14:00:36.150713,100.0,5332,16700,6270
2024-10-22T15:00:36.150756,100.0,5561,16700,6270
2024-10-22T16:00:36.178638,100.0,5434,16700,6270
2024-10-22T17:00:36.178705,100.0,5213,16700,6270
2024-10-22T18:00:36.178727,100.0,5101,16700,6270
2024-10-22T19:00:36.178715,100.0,4971,16700,6270
2024-10-22T20:00:36.146733,100.0,4938,16700,6270
2024-10-22T21:00:36.178686,100.0,4901,16700,6270
2024-10-22T22:00:36.146695,100.0,4860,16700,6270
