date,mean_gray_value,timezone
2024-06-04T09:21:00,36.78780873616537,AMS
2024-06-04T09:22:00,37.029162089029946,AMS
2024-06-04T09:23:00,36.800732930501304,AMS
2024-06-04T09:24:00,37.03927485148112,AMS
2024-06-04T09:25:00,37.0587043762207,AMS
2024-06-04T09:26:00,36.8248405456543,AMS
2024-06-04T09:27:00,36.82220204671224,AMS
2024-06-04T09:28:00,36.811896006266274,AMS
2024-06-04T09:29:00,37.03229522705078,AMS
2024-06-04T09:30:00,37.03133773803711,AMS
2024-06-04T09:31:00,36.83716837565104,AMS
2024-06-04T09:33:00,37.01225026448568,AMS
2024-06-04T09:34:00,37.06360117594401,AMS
2024-06-04T09:35:00,37.07855097452799,AMS
2024-06-04T09:36:00,36.799120585123696,AMS
2024-06-04T09:37:00,37.05059814453125,AMS
2024-06-04T09:38:00,36.82422892252604,AMS
2024-06-04T09:39:00,37.04384231567383,AMS
2024-06-04T09:40:00,37.03779093424479,AMS
2024-06-04T09:41:00,37.04513168334961,AMS
2024-06-04T09:42:00,37.05152257283529,AMS
2024-06-04T09:43:00,37.07031377156576,AMS
2024-06-04T09:44:00,37.07472356160482,AMS
2024-06-04T09:45:00,37.0912971496582,AMS
2024-06-04T09:46:00,36.868797302246094,AMS
2024-06-04T09:47:00,37.05393727620443,AMS
2024-06-04T09:48:00,36.8029899597168,AMS
2024-06-04T09:49:00,37.06200154622396,AMS
2024-06-04T09:50:00,37.02936681111654,AMS
2024-06-04T09:51:00,36.81194305419922,AMS
2024-06-04T09:52:00,37.113824208577476,AMS
2024-06-04T09:53:00,36.83700052897135,AMS
2024-06-04T09:54:00,37.02677917480469,AMS
2024-06-04T09:55:00,36.818562825520836,AMS
2024-06-04T09:56:00,36.83059310913086,AMS
2024-06-04T09:57:00,37.04316329956055,AMS
2024-06-04T09:58:00,37.05825932820638,AMS
2024-06-04T09:59:00,37.07425053914388,AMS
2024-06-04T10:00:00,37.06091817220052,AMS
2024-06-04T10:01:00,37.04620107014974,AMS
2024-06-04T10:02:00,36.797428131103516,AMS
2024-06-04T10:03:00,37.00664265950521,AMS
2024-06-04T10:04:00,37.03505198160807,AMS
2024-06-04T10:05:00,37.05912780761719,AMS
2024-06-04T10:06:00,37.02660369873047,AMS
2024-06-04T10:07:00,37.04456075032552,AMS
2024-06-04T10:08:00,37.04884465535482,AMS
2024-06-04T10:09:00,37.076507568359375,AMS
2024-06-04T10:10:00,37.079471588134766,AMS
2024-06-04T10:11:00,37.03106816609701,AMS
2024-06-04T10:12:00,36.80516688028971,AMS
2024-06-04T10:13:00,37.052703857421875,AMS
2024-06-04T10:14:00,36.818346659342446,AMS
2024-06-04T10:15:00,37.01556396484375,AMS
2024-06-04T10:16:00,36.80393854777018,AMS
2024-06-04T10:17:00,37.0467529296875,AMS
2024-06-04T10:18:00,37.080078125,AMS
2024-06-04T10:19:00,37.06060028076172,AMS
2024-06-04T10:20:00,36.87280019124349,AMS
2024-06-04T10:21:00,37.02260080973307,AMS
2024-06-04T10:23:00,37.0320078531901,AMS
2024-06-04T10:24:00,37.012498219807945,AMS
2024-06-04T10:25:00,36.98578770955404,AMS
2024-06-04T10:26:00,36.820611317952476,AMS
2024-06-04T10:27:00,37.02440643310547,AMS
